4,3878,988.22,3984.4,1174.6,11,0,0,-19.996,4.0487,5.0058,10.941,9.2159,16.948,18.295,19.976,28.8,32.103,30.112,16.772,29.274,24.554,30.653,22.898,21.242,28.709,32.118,18.2,29.947,29.667,30.431,21.839,19.127,29.455,31.377,8.4818,21.367,19.425,26.991,29.926,23.138,18.807,15.741,20.145,25.484,21.277,17.41,15.981,25.462,30.328,30.825,25.715,19.513,22.298,30.58,23.194,2.4951,17.894,22.041,3.5954,12.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,12,0,0,-23.811,2.8032,4.2503,16.757,16.765,25.309,7.4002,22.358,30.189,22.755,15.703,11.36,15.185,18.202,17.68,10.824,20.054,12.885,12.987,9.328,26.572,28.512,13.258,16.27,12.545,14.754,15.556,22.876,22.954,20.295,14.654,15.961,15.464,17.041,29.523,16.844,22.041,17.673,27.635,28.547,14.653,16.696,12.167,25.05,19.532,26.44,20.658,26.965,30.813,39.673,40.059,12.899,33.96,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,13,0,0,-13.802,7.2137,4.381,2.207,15.532,19.649,23.165,23.53,33.138,30.703,22.125,27.062,29.966,32.564,33.599,27.746,24.202,29.815,26.214,28.501,32.565,17.348,27.289,29.623,26.793,27.675,24.418,10.203,18.261,27.751,24.039,31.444,37.079,23.235,23.161,24.525,28.052,25.275,24.972,29.911,22.361,28.541,29.8,33.564,45.106,34.598,39.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,14,0,0,-23.742,0.59948,14.157,8.9859,21.386,20.899,8.5592,18.81,20.898,8.5102,19.969,5.3159,20.506,21.81,13.019,5.857,13.486,6.4372,15.323,10.698,17.873,18.541,3.7538,10.346,5.6436,-0.19631,13.887,12.801,14.284,20.425,4.3896,10.812,21.002,2.3641,23.568,14.592,11.557,26.891,26.965,19.962,19.819,22.609,0.20016,18.501,3.4854,19.687,4.6775,21.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,15,0,0,-17.719,0.35344,6.9262,10.44,6.7139,20.141,14.064,23.533,25.577,22.87,28.104,16.454,25.105,20.764,18.777,21.828,21.57,24.411,23.84,6.41,18.813,24.505,21.818,13.291,13.512,23.87,24.665,8.4622,18.704,9.9941,20.158,24.268,8.0403,11.293,20.539,14.282,17.67,11.688,18.386,15.847,20.147,20.451,20.862,14.627,2.91,17.706,25.453,23.194,2.4951,17.894,22.041,3.5954,12.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,16,0,0,-20.323,-1.0455,3.9263,17.442,13.549,16.259,5.4287,28.931,33.277,23.169,18.36,21.086,17.076,20.681,17.302,19.789,17.764,27.883,18.375,16.929,25.491,27.035,20.645,28.046,29.749,34.483,28.31,33.449,20.802,26.914,22.079,26.655,10.839,29.562,33.203,9.6048,20.155,8.9391,23.098,18.876,15.391,19.082,15.066,28.81,18.055,12.1,36.639,32.511,30.813,39.673,40.059,12.899,33.96,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,17,0,0,-13.66,2.5428,11.389,-0.27238,18.495,18.748,16.951,25.849,23.142,15.478,13.803,16.585,22.256,28.152,24.424,15.47,20.674,25.659,17.598,17.687,20.961,9.7129,8.4158,19.811,17.003,11.859,13.589,10.893,9.9681,22.817,16.391,19.869,30.165,7.972,26.69,9.9789,14.509,26.015,30.096,30.108,9.9079,17.285,20.053,24.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,18,0,0,-23.884,5.2703,7.1481,11.465,18.424,21.8,14.773,16.49,30.895,23.735,28.292,15.794,28.216,26.223,22.193,18.133,17.014,10.593,23.939,21.512,29.476,26.176,22.627,20.158,15.433,15.621,24.716,12.112,22.577,25.359,12.037,22.387,27.915,17.627,20.039,29.139,25.1,26.151,21.841,24.838,27.316,31.203,19.874,30.391,24.295,27.142,21.885,21.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,19,0,0,-18.119,-2.2735,8.7446,11.648,12.706,15.943,8.5715,26.62,30.76,14.915,28.942,25.202,25.939,24.912,9.9387,26.029,15.052,21.294,21.048,17.323,17.261,19.537,21.4,23.385,27.023,29.765,30.759,22.665,17.762,22.546,12.629,27.423,8.1928,22.635,28.517,16.036,15.399,7.8276,18.281,15.034,22.74,23.712,12.809,23.063,6.2163,8.2091,28.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,20,0,0,-19.923,1.5815,2.108,16.233,7.5574,20.457,10.921,25.844,28.095,31.123,17.523,12.338,16.243,16.533,26.14,15.588,24.282,31.001,21.166,6.016,27.043,32.003,21.063,17.952,16.238,28.588,22.217,19.246,21.744,14.362,29.608,23.5,10.686,18.221,25.225,7.8504,22.425,12.799,23.203,19.689,12.798,15.821,23.118,20.374,14.749,21.596,29.353,27.853,16.654,28.783,31.05,8.2474,23.238,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,21,0,0,-18.772,3.9066,9.2688,5.5964,18.459,20.274,15.862,21.17,27.018,19.607,21.047,16.189,25.236,27.187,23.309,16.801,18.844,18.126,20.768,19.599,25.219,17.944,15.521,19.984,16.218,13.74,19.152,11.502,16.272,24.088,14.214,21.128,29.04,12.8,23.365,19.559,19.804,26.083,25.969,26.595,21.513,26.563,19.933,28.543,24.295,27.142,21.885,21.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,22,0,0,-19.021,-0.34603,5.4263,13.941,10.131,18.2,9.7465,26.232,29.427,23.019,23.232,18.77,21.091,20.723,18.04,20.809,19.667,26.147,21.107,11.669,22.152,25.77,21.231,20.668,21.631,29.177,26.488,20.956,19.753,18.454,21.119,25.462,9.4396,20.428,26.871,11.943,18.912,10.313,20.742,17.362,17.769,19.767,17.964,21.718,10.483,14.903,29.182,27.853,16.654,28.783,31.05,8.2474,23.238,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,23,0,0,-15.89,0.13463,10.067,5.688,15.6,17.345,12.761,26.235,26.951,15.197,21.372,20.893,24.097,26.532,17.181,20.749,17.863,23.476,19.323,17.505,19.111,14.625,14.908,21.598,22.013,20.812,22.174,16.779,13.865,22.682,14.51,23.646,19.179,15.303,27.604,13.007,14.954,16.921,24.188,20.059,18.463,21.57,15.224,23.657,6.2163,8.2091,28.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,24,0,0,-21.903,3.4259,4.628,13.849,12.991,21.129,12.847,21.167,29.495,27.429,22.907,14.066,22.229,21.378,24.167,16.861,20.648,20.797,22.552,13.764,28.26,29.09,21.845,19.055,15.836,22.105,23.466,15.679,22.161,19.86,20.823,22.944,19.301,17.924,22.632,18.495,23.763,19.475,22.522,22.264,20.057,23.512,21.496,25.382,19.522,24.369,25.619,25.708,16.654,28.783,31.05,8.2474,23.238,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,25,0,0,-15.761,3.7836,5.6536,6.3234,11.123,19.895,18.615,23.531,29.358,26.787,25.115,21.758,27.536,26.664,26.188,24.787,22.886,27.113,25.027,17.455,25.689,20.926,24.553,21.457,20.153,25.773,24.541,9.3328,18.482,18.872,22.098,27.856,22.559,17.264,21.85,19.403,22.861,18.481,21.679,22.879,21.254,24.496,25.331,24.095,16.975,23.336,30,23.194,2.4951,17.894,22.041,3.5954,12.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,26,0,0,-22.032,-0.22301,9.0415,13.214,17.468,18.579,6.9939,23.87,27.088,15.839,19.165,13.201,18.791,21.246,15.16,12.823,15.625,17.16,16.849,13.813,21.682,22.788,12.199,19.196,17.696,17.143,21.099,23.125,17.543,23.669,13.235,18.733,15.92,15.963,28.385,12.099,15.856,17.915,25.032,19.238,16.867,20.258,10.111,25.373,13.198,14.629,20.658,26.965,30.813,39.673,40.059,12.899,33.96,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4,3878,988.22,3984.4,1174.6,27,0,0,-18.896,1.7803,7.3475,9.7686,14.295,19.237,12.804,23.701,28.223,21.313,22.14,17.48,23.163,23.955,20.674,18.805,19.255,22.137,20.938,15.634,23.685,21.857,18.376,20.326,18.924,21.458,22.82,16.229,18.013,21.271,17.666,23.295,19.24,16.614,25.118,15.751,19.358,18.198,23.355,21.319,19.374,22.68,18.808,24.643,15.087,18.982,26.263,25.708,16.654,28.783,31.05,8.2474,23.238,35.958,37.251,35.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
